transaction_id,customer_age,customer_tenure_days,product_category,unit_price,quantity,discount_pct,total_amount,is_returning_customer,payment_method,day_of_week,is_fraud
7148,45,358,Clothing,46.36,2,5.0,88.08,0,Credit Card,Sun,0
7149,50,20,Sports,78.14,2,27.6,113.15,0,Credit Card,Sat,0
7150,43,1083,Beauty,42.65,4,45.0,93.83,0,Debit Card,Mon,0
7151,33,16,Beauty,45.71,2,3.7,88.04,0,Credit Card,Sat,0
7152,45,184,Beauty,34.16,3,8.5,93.77,0,Debit Card,Sat,0
7153,53,607,Clothing,41.04,2,21.0,64.84,0,Credit Card,Thu,0
7154,40,50,Beauty,29.98,2,19.8,48.09,0,UPI,Sun,0
7155,60,293,Home,71.45,4,27.3,207.78,1,Credit Card,Sun,0
7156,48,460,Beauty,23.62,3,22.7,54.77,0,Debit Card,Thu,0
7157,41,57,Electronics,215.94,2,2.7,420.22,0,Credit Card,Mon,0
7158,41,171,Electronics,200.4,3,24.6,453.3,1,PayPal,Sat,0
7159,40,26,Clothing,46.47,1,8.4,42.57,0,Credit Card,Fri,0
7160,23,41,Home,46.62,2,11.3,82.7,0,Credit Card,Fri,0
7161,37,6,Clothing,30.07,3,19.0,73.07,0,Credit Card,Thu,0
7162,41,417,Sports,78.71,6,21.1,372.61,0,COD,Thu,0
7163,33,191,Electronics,164.34,2,1.1,325.06,1,UPI,Thu,0
7164,42,1,Electronics,173.64,2,22.1,270.53,0,Credit Card,Mon,0
7165,38,524,Clothing,46.52,4,28.6,132.86,1,PayPal,Mon,0
7166,47,246,Electronics,158.81,2,8.8,289.67,0,UPI,Mon,0
7167,46,386,Clothing,66.28,4,12.2,232.78,0,PayPal,Tue,0
7168,40,59,Books,12.79,2,24.9,19.21,0,PayPal,Mon,0
7169,22,35,Sports,60.03,1,11.6,53.07,0,COD,Sun,0
7170,59,283,Electronics,169.29,2,1.7,332.82,0,UPI,Sat,0
7171,36,259,Clothing,47.53,3,9.9,128.47,0,Credit Card,Thu,0
7172,37,759,Beauty,25.21,2,0.7,50.07,1,Debit Card,Wed,0
7173,34,437,Clothing,44.63,2,4.8,84.98,1,PayPal,Sun,0
7174,32,135,Books,24.0,3,30.8,49.82,0,COD,Wed,0
7175,57,417,Home,82.15,3,11.4,218.35,0,Debit Card,Sun,0
7176,55,20,Beauty,23.52,4,9.0,85.61,0,UPI,Fri,0
7177,43,554,Electronics,196.97,5,35.9,631.29,0,Credit Card,Wed,0
7178,37,464,Sports,100.51,3,12.1,265.04,1,Debit Card,Mon,0
7179,45,113,Sports,58.14,3,18.2,142.68,0,Credit Card,Sat,0
7180,39,213,Electronics,338.86,3,11.3,901.71,0,PayPal,Tue,0
7181,36,74,Home,83.4,3,5.0,237.69,0,UPI,Wed,0
7182,42,1048,Clothing,68.24,3,20.4,162.96,0,Credit Card,Sun,0
7183,33,87,Clothing,51.9,3,35.2,100.89,0,PayPal,Mon,0
7184,41,236,Sports,72.85,3,30.0,152.98,0,PayPal,Tue,0
7185,40,398,Electronics,133.1,3,28.5,285.5,0,COD,Thu,0
7186,45,4,Clothing,25.85,3,27.4,56.3,0,Credit Card,Mon,0
7187,31,292,Electronics,319.96,1,27.4,232.29,0,PayPal,Fri,0
7188,47,436,Home,135.72,2,21.2,213.89,1,PayPal,Sat,0
7189,27,1848,Beauty,70.01,1,13.9,60.28,1,Debit Card,Thu,0
7190,31,37,Books,6.5,4,18.9,21.09,0,Credit Card,Fri,0
7191,32,99,Books,17.74,2,27.7,25.65,0,Credit Card,Fri,0
7192,25,117,Electronics,153.74,2,24.2,233.07,0,UPI,Thu,0
7193,50,893,Books,21.09,2,45.0,23.2,0,Credit Card,Sun,0
7194,26,334,Clothing,37.75,2,6.4,70.67,0,Credit Card,Mon,0
7195,30,73,Home,98.09,3,3.0,285.44,0,PayPal,Sat,0
7196,53,473,Home,80.34,2,39.2,97.69,0,PayPal,Sat,0
7197,31,18,Sports,60.71,1,32.7,40.86,0,Credit Card,Thu,0
7198,36,117,Beauty,40.14,5,19.7,161.16,0,UPI,Sat,0
7199,26,369,Books,19.51,2,9.9,35.16,0,PayPal,Mon,0
7200,48,617,Home,120.69,3,1.3,357.36,0,Credit Card,Wed,0
7201,48,627,Electronics,257.7,1,21.2,203.07,0,UPI,Sun,0
7202,47,531,Home,91.05,3,16.8,227.26,0,PayPal,Sat,0
7203,44,522,Books,18.35,4,13.6,63.42,0,PayPal,Sun,0
7204,39,618,Books,22.34,3,6.4,62.73,1,COD,Fri,0
7205,32,56,Books,8.86,2,35.4,11.45,0,Credit Card,Tue,0
7206,28,708,Clothing,46.92,2,45.0,51.61,0,UPI,Sun,0
7207,53,306,Clothing,30.88,5,32.7,103.91,0,COD,Thu,0
7208,47,354,Electronics,216.84,3,3.8,625.8,0,Credit Card,Sun,0
7209,30,292,Books,7.65,2,25.4,11.41,0,PayPal,Fri,0
7210,38,105,Sports,52.15,4,39.8,125.58,0,Debit Card,Sat,0
7211,34,260,Home,68.64,5,42.0,199.06,0,PayPal,Tue,0
7212,24,127,Books,5.22,1,14.1,4.48,0,PayPal,Wed,0
7213,40,34,Books,18.66,4,13.6,64.49,0,Debit Card,Mon,0
7214,33,256,Electronics,94.19,3,45.0,155.41,0,Debit Card,Sat,0
7215,27,352,Electronics,117.07,2,34.1,154.3,1,Credit Card,Wed,0
7216,20,2,Electronics,291.47,1,29.5,205.49,0,UPI,Mon,0
7217,19,325,Sports,63.18,2,30.9,87.31,0,Debit Card,Mon,0
7218,34,78,Electronics,170.79,7,19.3,964.79,0,Debit Card,Wed,0
7219,37,140,Home,125.95,1,14.5,107.69,0,Debit Card,Sun,0
7220,27,349,Clothing,35.98,6,23.9,164.28,0,Credit Card,Mon,0
7221,46,276,Books,19.49,2,7.9,35.9,0,Credit Card,Thu,0
7222,37,273,Clothing,34.21,3,3.8,98.73,1,Credit Card,Sat,0
7223,45,1010,Sports,116.94,2,16.5,195.29,1,Debit Card,Wed,0
7224,36,715,Clothing,48.86,4,33.5,129.97,0,PayPal,Thu,0
7225,29,420,Sports,64.25,2,45.0,70.68,0,Credit Card,Wed,0
7226,39,699,Home,106.56,4,16.3,356.76,0,COD,Mon,0
7227,23,47,Clothing,23.53,3,32.3,47.79,0,PayPal,Mon,0
7228,44,723,Books,18.22,3,3.2,52.91,0,UPI,Sat,0
7229,27,239,Home,98.94,2,3.8,190.36,0,PayPal,Sat,0
7230,49,357,Electronics,219.68,1,5.9,206.72,0,Debit Card,Wed,0
7231,34,296,Books,36.55,2,30.5,50.8,0,PayPal,Sun,0
7232,51,450,Home,82.43,2,45.0,90.67,0,COD,Mon,0
7233,25,249,Home,117.4,1,4.7,111.88,0,Credit Card,Fri,0
7234,30,313,Books,19.07,4,30.7,52.86,0,COD,Wed,0
7235,43,269,Books,21.92,2,43.2,24.9,0,COD,Thu,0
7236,52,1455,Clothing,50.41,4,40.6,119.77,1,Credit Card,Wed,0
7237,58,100,Clothing,40.65,4,3.6,156.75,0,Debit Card,Mon,0
7238,38,205,Clothing,22.56,2,12.8,39.34,0,Debit Card,Sat,0
7239,60,338,Home,114.9,3,17.8,283.34,0,Debit Card,Sat,0
7240,35,295,Clothing,52.28,2,16.3,87.52,0,Credit Card,Mon,0
7241,51,81,Electronics,270.05,2,23.2,414.8,0,PayPal,Fri,0
7242,27,426,Beauty,30.67,2,31.4,42.08,0,Credit Card,Wed,0
7243,43,196,Electronics,308.98,5,34.2,1016.54,0,Credit Card,Tue,0
7244,18,16,Electronics,162.48,1,10.8,144.93,0,Credit Card,Tue,0
7245,25,380,Beauty,50.16,6,5.8,283.5,1,Credit Card,Mon,0
7246,44,590,Books,16.34,2,32.4,22.09,1,UPI,Tue,0
7247,22,52,Beauty,28.89,3,21.4,68.12,0,Debit Card,Thu,0
7248,43,26,Clothing,57.11,5,21.2,225.01,0,Credit Card,Sat,0
7249,49,277,Books,21.63,2,3.9,41.57,0,COD,Fri,0
7250,32,10,Sports,77.98,2,45.0,85.78,0,Credit Card,Fri,0
7251,26,477,Clothing,39.91,2,5.9,75.11,1,UPI,Sat,0
7252,32,535,Electronics,229.29,4,6.2,860.3,0,Debit Card,Sun,0
7253,26,348,Electronics,206.49,1,19.2,166.84,0,PayPal,Fri,0
7254,37,336,Sports,49.03,5,2.0,240.25,0,COD,Thu,0
7255,39,6,Clothing,98.94,4,23.9,301.17,0,UPI,Tue,0
7256,34,953,Home,64.68,1,24.3,48.96,0,Debit Card,Mon,0
7257,58,73,Home,52.43,4,10.5,187.7,0,Credit Card,Fri,0
7258,29,346,Sports,45.29,3,35.9,87.09,0,COD,Sun,0
7259,55,1759,Clothing,47.12,3,9.1,128.5,1,Debit Card,Sun,0
7260,26,199,Home,71.68,2,29.7,100.78,0,Credit Card,Thu,0
7261,39,165,Sports,85.7,1,11.1,76.19,0,PayPal,Tue,0
7262,52,522,Electronics,310.25,1,26.1,229.27,0,UPI,Sun,0
7263,52,114,Home,88.91,2,33.3,118.61,0,Debit Card,Fri,0
7264,33,189,Electronics,122.1,2,15.2,207.08,0,UPI,Wed,0
7265,45,130,Clothing,28.72,1,25.3,21.45,0,Credit Card,Mon,0
7266,43,690,Electronics,217.53,4,16.7,724.81,0,UPI,Fri,0
7267,32,412,Clothing,26.03,4,19.0,84.34,0,Debit Card,Wed,0
7268,45,232,Electronics,193.43,4,10.5,692.48,1,Credit Card,Fri,0
7269,60,3086,Beauty,49.34,5,36.3,157.15,1,Credit Card,Sat,0
7270,44,360,Home,105.07,6,23.1,484.79,1,Debit Card,Tue,0
7271,45,75,Clothing,45.73,2,27.3,66.49,0,PayPal,Wed,0
7272,46,521,Books,17.3,1,16.9,14.38,0,UPI,Thu,0
7273,20,1083,Sports,63.94,3,30.2,133.89,0,Debit Card,Fri,0
7274,44,458,Clothing,41.11,2,37.4,51.47,0,Credit Card,Sat,0
7275,26,396,Electronics,239.16,3,14.8,611.29,0,Debit Card,Mon,0
7276,31,173,Electronics,283.76,2,15.1,481.82,1,Debit Card,Sat,0
7277,64,126,Beauty,41.08,1,16.1,34.47,0,Credit Card,Sun,0
7278,35,723,Beauty,31.38,2,21.5,49.27,1,Debit Card,Fri,0
7279,29,120,Home,102.26,5,14.2,438.7,0,Debit Card,Wed,0
7280,52,0,Electronics,183.91,2,27.6,266.3,0,PayPal,Sat,0
7281,27,145,Home,127.18,3,5.4,360.94,0,Credit Card,Wed,0
7282,33,50,Books,10.2,8,11.1,72.54,0,Credit Card,Mon,0
7283,53,445,Clothing,41.85,3,19.5,101.07,1,Debit Card,Tue,0
7284,39,129,Electronics,339.15,4,14.9,1154.47,1,UPI,Sat,0
7285,19,300,Clothing,38.02,4,0.2,151.78,0,Credit Card,Wed,0
7286,45,36,Books,15.46,5,25.7,57.43,0,Debit Card,Sun,0
7287,33,1208,Sports,51.97,2,20.2,82.94,1,Debit Card,Sat,0
7288,56,512,Electronics,358.07,3,45.0,590.82,1,Debit Card,Tue,0
7289,31,443,Sports,27.1,4,4.3,103.74,1,PayPal,Sat,0
7290,51,716,Home,101.08,4,2.5,394.21,1,Debit Card,Sun,0
7291,59,7,Books,27.02,6,9.2,147.2,0,Debit Card,Sat,0
7292,28,1567,Beauty,28.29,5,30.9,97.74,1,Credit Card,Sat,0
7293,36,133,Home,78.46,2,21.1,123.81,1,Credit Card,Tue,0
7294,43,900,Electronics,307.91,4,8.1,1131.88,1,UPI,Tue,1
7295,28,264,Clothing,45.86,2,17.6,75.58,0,Debit Card,Thu,0
7296,41,191,Beauty,42.73,3,1.1,126.78,0,Credit Card,Wed,0
7297,35,459,Home,139.27,3,14.8,355.97,0,UPI,Wed,0
7298,35,980,Clothing,45.47,3,15.0,115.95,1,Debit Card,Mon,0
7299,39,506,Home,79.96,4,15.1,271.54,0,PayPal,Thu,0
7300,39,128,Clothing,51.35,5,4.5,245.2,0,Credit Card,Wed,0
7301,40,91,Clothing,54.94,2,40.7,65.16,0,Debit Card,Sun,0
7302,31,185,Beauty,20.04,4,11.0,71.34,0,Credit Card,Sun,0
7303,31,460,Clothing,48.88,1,45.0,26.88,0,COD,Sat,0
7304,37,276,Clothing,41.18,3,5.0,117.36,0,UPI,Fri,0
7305,37,468,Clothing,38.84,5,45.0,106.81,1,Credit Card,Fri,0
7306,33,832,Sports,47.11,6,6.5,264.29,1,UPI,Tue,0
7307,42,43,Electronics,176.73,3,5.9,498.91,0,COD,Mon,0
7308,18,278,Electronics,341.42,4,14.5,1167.66,0,Debit Card,Wed,0
7309,29,445,Clothing,39.62,4,44.8,87.48,0,Debit Card,Wed,0
7310,35,138,Electronics,328.3,2,21.9,512.8,0,Debit Card,Thu,0
7311,28,1662,Electronics,230.32,3,17.1,572.81,1,UPI,Tue,0
7312,58,445,Electronics,147.99,3,11.0,395.13,0,Credit Card,Sat,0
7313,38,126,Electronics,235.19,1,7.5,217.55,0,Credit Card,Sun,0
7314,40,79,Books,13.08,2,23.2,20.09,0,COD,Tue,0
7315,32,1379,Electronics,272.09,4,29.4,768.38,1,Debit Card,Fri,0
7316,38,489,Clothing,41.84,5,15.0,177.82,0,Debit Card,Sat,0
7317,23,193,Books,15.28,2,8.1,28.08,0,Debit Card,Thu,0
7318,36,184,Electronics,363.35,4,14.8,1238.3,1,UPI,Sat,0
7319,27,18,Electronics,119.85,4,16.5,400.3,0,Credit Card,Tue,0
7320,35,654,Sports,51.06,4,21.6,160.12,0,Debit Card,Fri,0
7321,18,258,Home,46.94,4,7.2,174.24,0,UPI,Sat,0
7322,24,584,Books,29.91,2,29.2,42.35,0,Debit Card,Sat,0
7323,56,190,Home,87.95,3,14.9,224.54,0,UPI,Thu,0
7324,48,245,Sports,37.87,1,10.7,33.82,1,PayPal,Wed,0
7325,54,176,Electronics,481.9,3,5.9,1360.4,0,Credit Card,Mon,1
7326,55,15,Electronics,170.63,2,45.0,187.69,0,COD,Tue,0
7327,46,47,Beauty,17.01,6,45.0,56.13,0,Debit Card,Sat,0
7328,33,96,Electronics,146.67,4,18.0,481.08,0,PayPal,Sat,0
7329,26,288,Home,87.43,3,21.2,206.68,0,Credit Card,Sun,0
7330,52,699,Electronics,223.55,3,13.4,580.78,1,Debit Card,Sat,0
7331,39,172,Clothing,33.58,1,36.2,21.42,0,Debit Card,Sun,0
7332,68,45,Books,33.19,3,1.7,97.88,0,Credit Card,Tue,0
7333,34,204,Home,89.29,4,13.3,309.66,0,Credit Card,Mon,0
7334,62,2,Home,157.45,4,45.0,346.39,0,Debit Card,Fri,0
7335,36,122,Electronics,247.22,3,28.3,531.77,0,UPI,Sun,0
7336,54,76,Clothing,36.95,4,41.7,86.17,0,COD,Sun,0
7337,58,787,Books,28.62,2,5.7,53.98,1,UPI,Mon,0
7338,26,463,Electronics,288.02,3,27.8,623.85,1,Debit Card,Sun,0
7339,32,1,Home,158.44,4,15.6,534.89,0,UPI,Tue,0
7340,26,116,Home,53.94,4,45.0,118.67,0,UPI,Sun,0
7341,23,84,Clothing,66.46,6,3.8,383.61,0,COD,Fri,0
7342,46,71,Clothing,40.33,2,31.3,55.41,0,UPI,Fri,0
7343,36,92,Beauty,16.99,2,27.0,24.81,0,Credit Card,Wed,0
7344,39,82,Clothing,23.78,5,2.9,115.45,0,UPI,Sat,0
7345,45,794,Electronics,350.93,3,45.0,579.03,0,Credit Card,Tue,0
7346,18,149,Sports,99.79,2,11.5,176.63,0,Debit Card,Fri,0
7347,53,215,Electronics,180.27,6,6.4,1012.4,0,PayPal,Fri,1
7348,34,11,Beauty,27.85,4,1.1,110.17,0,Debit Card,Tue,0
7349,44,499,Electronics,117.9,2,9.5,213.4,1,Debit Card,Fri,0
7350,45,500,Clothing,58.76,3,12.9,153.54,0,UPI,Fri,0
7351,54,102,Home,98.71,1,19.2,79.76,0,Debit Card,Wed,0
7352,37,780,Electronics,127.78,3,25.5,285.59,0,UPI,Sat,0
7353,18,16,Books,7.34,3,18.8,17.88,0,Credit Card,Fri,0
7354,39,529,Clothing,27.67,1,19.4,22.3,1,Credit Card,Fri,0
7355,40,831,Home,110.59,3,4.2,317.84,0,PayPal,Wed,0
7356,26,683,Beauty,20.54,2,3.7,39.56,0,Debit Card,Sun,0
7357,40,688,Home,102.47,1,10.6,91.61,1,Credit Card,Mon,0
7358,34,1583,Home,69.21,4,1.0,274.07,1,UPI,Sun,0
7359,22,301,Clothing,19.66,2,14.0,33.82,0,Credit Card,Sat,0
7360,46,170,Electronics,311.78,3,11.8,824.97,0,Credit Card,Tue,0
7361,31,110,Sports,86.68,3,20.6,206.47,0,UPI,Mon,0
7362,33,16,Home,71.98,2,21.5,113.01,0,Credit Card,Sun,0
7363,32,210,Books,16.21,2,13.1,28.17,0,Debit Card,Tue,0
7364,53,2,Home,113.92,1,23.9,86.69,0,COD,Mon,0
7365,38,422,Clothing,53.06,2,15.2,89.99,0,Debit Card,Sat,0
7366,39,344,Electronics,402.46,2,15.2,682.57,0,Credit Card,Fri,0
7367,33,571,Electronics,254.55,2,16.8,423.57,1,UPI,Fri,0
7368,44,108,Home,83.01,4,2.2,324.74,0,Debit Card,Tue,0
7369,54,716,Clothing,52.27,1,18.8,42.44,1,Credit Card,Sun,0
7370,46,154,Electronics,189.26,8,27.1,1103.76,0,Credit Card,Sun,0
7371,46,1771,Home,66.78,4,30.3,186.18,1,Debit Card,Mon,0
7372,45,465,Home,142.13,2,28.2,204.1,0,UPI,Sun,0
7373,21,11,Home,98.3,1,15.5,83.06,0,Debit Card,Wed,0
7374,27,16,Beauty,15.64,3,23.5,35.89,0,Debit Card,Sun,0
7375,36,113,Home,69.65,2,45.0,76.62,0,Debit Card,Thu,0
7376,29,56,Electronics,286.8,3,18.3,702.95,0,Credit Card,Thu,0
7377,25,96,Beauty,17.35,5,11.8,76.51,0,Debit Card,Tue,0
7378,18,114,Home,57.15,3,11.5,151.73,0,Credit Card,Tue,0
7379,22,764,Home,218.85,7,8.5,1401.73,1,UPI,Tue,0
7380,35,23,Sports,53.43,2,1.5,105.26,0,Credit Card,Fri,0
7381,37,352,Electronics,321.36,3,11.6,852.25,0,Credit Card,Fri,0
7382,28,620,Home,146.17,2,20.7,231.83,1,PayPal,Thu,0
7383,39,32,Clothing,32.74,2,26.5,48.13,0,Debit Card,Wed,0
7384,33,24,Electronics,241.5,3,9.0,659.3,0,UPI,Fri,0
7385,51,501,Home,192.81,2,23.9,293.46,0,Credit Card,Thu,0
7386,36,205,Clothing,52.85,2,12.5,92.49,1,Credit Card,Tue,0
7387,46,357,Electronics,503.49,3,9.4,1368.49,0,Debit Card,Sun,1
7388,40,488,Home,73.22,6,5.5,415.16,0,Debit Card,Fri,0
7389,21,52,Clothing,84.41,4,22.6,261.33,0,COD,Tue,0
7390,37,216,Home,89.93,4,13.2,312.24,0,Credit Card,Tue,0
7391,23,979,Electronics,196.18,4,23.9,597.17,1,UPI,Sun,0
7392,37,163,Clothing,56.3,2,10.4,100.89,0,Credit Card,Tue,0
7393,29,908,Home,81.16,3,29.8,170.92,0,PayPal,Fri,0
7394,43,248,Home,90.38,1,20.3,72.03,1,UPI,Fri,0
7395,22,95,Books,11.73,2,6.9,21.84,0,Credit Card,Thu,0
7396,38,2220,Sports,31.87,3,0.6,95.04,1,Credit Card,Mon,0
7397,45,453,Electronics,166.35,2,13.1,289.12,1,Debit Card,Sun,0
7398,49,1992,Clothing,57.95,3,18.8,141.17,1,PayPal,Mon,0
7399,29,574,Beauty,42.45,4,11.9,149.59,0,UPI,Sat,0
7400,38,11,Books,20.4,2,15.5,34.48,1,PayPal,Fri,0
7401,40,138,Sports,66.08,2,11.4,117.09,0,Debit Card,Wed,0
7402,57,137,Books,32.12,4,7.8,118.46,0,UPI,Sun,0
7403,20,307,Books,14.37,3,12.4,37.76,0,Debit Card,Tue,0
7404,27,466,Electronics,133.55,2,28.8,190.18,0,Credit Card,Sat,0
7405,72,523,Clothing,37.65,2,1.7,74.02,0,COD,Sun,0
7406,35,241,Home,85.89,2,16.2,143.95,0,Debit Card,Tue,0
7407,18,889,Home,84.38,4,21.0,266.64,0,Debit Card,Sat,0
7408,31,176,Beauty,14.34,3,6.8,40.09,0,UPI,Wed,0
7409,18,84,Sports,38.64,4,18.5,125.97,0,COD,Wed,0
7410,41,1610,Electronics,218.72,3,24.0,498.68,1,Credit Card,Sat,0
7411,48,266,Home,134.3,1,8.6,122.75,0,Credit Card,Wed,0
7412,27,259,Beauty,25.91,5,30.2,90.43,0,PayPal,Thu,0
7413,32,13,Beauty,23.75,2,3.0,46.08,0,Debit Card,Thu,0
7414,49,624,Beauty,36.1,2,45.0,39.71,1,UPI,Sun,0
7415,18,304,Books,4.05,3,0.4,12.1,1,COD,Sat,0
7416,22,165,Sports,81.67,3,36.2,156.32,0,Credit Card,Tue,0
7417,35,2236,Clothing,41.65,6,26.0,184.93,1,Credit Card,Tue,0
7418,29,362,Electronics,148.9,4,27.2,433.6,0,Credit Card,Mon,0
7419,34,207,Electronics,361.71,3,10.4,972.28,0,Credit Card,Thu,0
7420,23,708,Home,129.77,4,45.0,285.49,1,Credit Card,Sun,0
7421,41,1072,Beauty,21.47,1,3.4,20.74,0,PayPal,Fri,0
7422,36,52,Home,102.17,5,2.5,498.08,0,UPI,Thu,0
7423,45,1819,Books,20.26,4,4.6,77.31,1,PayPal,Fri,0
7424,40,1660,Clothing,55.89,3,6.1,157.44,1,PayPal,Thu,0
7425,40,1066,Books,14.45,4,15.8,48.67,0,UPI,Thu,0
7426,21,58,Electronics,298.5,5,27.2,1086.54,0,Debit Card,Sat,1
7427,44,276,Home,140.33,1,4.2,134.44,0,Credit Card,Sun,0
7428,34,254,Electronics,157.92,4,3.1,612.1,0,Debit Card,Thu,0
7429,36,126,Home,90.96,4,37.7,226.67,0,Credit Card,Wed,0
7430,51,102,Home,145.54,3,14.7,372.44,0,Credit Card,Sun,0
7431,29,39,Books,7.28,5,7.1,33.82,0,PayPal,Sun,0
7432,54,217,Home,80.82,3,38.7,148.63,0,Debit Card,Sat,0
7433,55,196,Sports,75.64,2,12.9,131.76,0,Debit Card,Tue,0
7434,47,175,Sports,56.72,2,31.8,77.37,1,Debit Card,Sat,0
7435,26,2927,Clothing,25.93,1,31.3,17.81,1,PayPal,Thu,0
7436,18,215,Electronics,196.67,3,12.3,517.44,0,PayPal,Tue,0
7437,51,513,Electronics,405.4,3,16.8,1011.88,1,Credit Card,Sun,0
7438,39,383,Electronics,452.89,1,6.5,423.45,0,Credit Card,Mon,0
7439,29,149,Clothing,36.01,3,45.0,59.42,0,Debit Card,Wed,0
7440,52,1039,Sports,43.58,6,20.3,208.4,1,PayPal,Sun,0
7441,28,13,Sports,51.11,2,24.4,77.28,0,PayPal,Sun,0
7442,33,296,Clothing,84.55,6,7.1,471.28,0,PayPal,Sun,0
7443,44,452,Beauty,40.28,4,18.6,131.15,0,Debit Card,Wed,0
7444,25,955,Beauty,50.08,3,27.1,109.52,1,Debit Card,Fri,0
7445,37,148,Clothing,63.83,1,0.7,63.38,0,Credit Card,Wed,0
7446,51,432,Beauty,18.9,1,4.4,18.07,0,UPI,Sat,0
7447,41,1044,Sports,43.05,2,11.2,76.46,1,Credit Card,Fri,0
7448,53,12,Sports,47.03,2,17.1,77.98,0,Credit Card,Sat,0
7449,52,1144,Beauty,24.99,4,31.4,68.57,0,Credit Card,Fri,0
7450,38,24,Clothing,35.49,5,45.0,97.6,0,Debit Card,Tue,0
7451,18,54,Clothing,36.97,1,27.0,26.99,0,COD,Mon,0
7452,25,1382,Sports,75.08,4,15.4,254.07,1,Credit Card,Thu,0
7453,47,97,Clothing,47.19,3,14.5,121.04,0,Debit Card,Sat,0
7454,19,581,Home,126.53,3,20.6,301.39,0,UPI,Tue,0
7455,34,1414,Clothing,49.15,5,21.2,193.65,1,PayPal,Fri,0
7456,42,913,Home,73.43,5,20.7,291.15,0,Credit Card,Fri,0
7457,56,57,Electronics,235.0,3,18.5,574.57,0,UPI,Tue,0
7458,31,41,Beauty,17.68,3,31.4,36.39,0,Debit Card,Wed,0
7459,30,161,Home,35.27,3,24.3,80.1,0,COD,Sat,0
7460,37,299,Clothing,56.36,2,10.8,100.55,0,Credit Card,Sun,0
7461,42,231,Clothing,64.27,1,26.6,47.17,0,UPI,Sat,0
7462,36,571,Home,91.1,1,16.1,76.43,1,COD,Sat,0
7463,51,1592,Beauty,26.16,3,33.2,52.42,1,PayPal,Fri,0
7464,28,521,Sports,37.51,4,13.4,129.93,0,PayPal,Mon,0
7465,39,758,Beauty,45.13,3,8.9,123.34,1,UPI,Fri,0
7466,43,1,Home,109.93,2,38.2,135.87,0,Debit Card,Sat,0
7467,33,903,Beauty,33.22,2,3.6,64.05,0,UPI,Tue,0
7468,48,304,Home,95.85,4,13.7,330.87,0,PayPal,Tue,0
7469,40,324,Books,16.47,3,41.5,28.9,0,Credit Card,Fri,0
7470,47,94,Books,17.59,1,22.8,13.58,0,Credit Card,Sat,0
7471,40,1332,Clothing,49.16,2,33.6,65.28,0,UPI,Sun,0
7472,43,850,Home,77.54,1,23.3,59.47,0,Debit Card,Tue,0
7473,30,333,Books,10.72,3,18.8,26.11,0,UPI,Mon,0
7474,30,589,Clothing,82.1,1,45.0,45.16,0,Debit Card,Thu,0
7475,53,650,Beauty,29.5,3,12.7,77.26,0,Credit Card,Sat,0
7476,46,66,Clothing,19.07,2,13.4,33.03,0,Debit Card,Fri,0
7477,26,670,Home,67.42,1,16.3,56.43,0,PayPal,Tue,0
7478,40,562,Beauty,21.13,6,4.3,121.33,0,Debit Card,Mon,0
7479,18,240,Electronics,209.54,1,18.3,171.19,0,Credit Card,Fri,0
7480,31,419,Clothing,27.33,3,35.7,52.72,0,Credit Card,Thu,0
7481,50,1,Home,111.95,2,25.2,167.48,0,Credit Card,Mon,0
7482,36,1148,Electronics,198.34,3,11.8,524.81,0,PayPal,Thu,0
7483,39,29,Electronics,186.26,1,28.6,132.99,0,Debit Card,Tue,0
7484,18,425,Beauty,31.61,4,17.3,104.57,0,Debit Card,Sat,0
7485,33,928,Electronics,214.18,1,39.7,129.15,0,Debit Card,Mon,0
7486,42,534,Books,19.57,6,9.1,106.73,0,PayPal,Tue,0
7487,44,610,Electronics,203.4,1,45.0,111.87,0,UPI,Mon,0
7488,50,52,Electronics,218.44,1,5.3,206.86,0,Debit Card,Wed,0
7489,35,986,Clothing,50.74,1,6.8,47.29,1,COD,Sat,0
7490,36,462,Sports,64.76,2,23.4,99.21,0,Credit Card,Sun,0
7491,22,186,Home,123.92,5,19.0,501.88,1,PayPal,Thu,0
7492,36,581,Clothing,37.16,2,45.0,40.88,0,COD,Sun,0
7493,23,29,Clothing,48.91,1,29.9,34.29,0,COD,Tue,0
7494,18,619,Home,199.86,2,15.2,338.96,0,Credit Card,Sun,0
7495,25,177,Books,9.94,4,17.5,32.8,0,Debit Card,Fri,0
7496,56,4,Clothing,44.97,1,32.6,30.31,0,Credit Card,Mon,0
7497,35,323,Electronics,141.38,6,22.8,654.87,0,Credit Card,Sun,0
7498,41,406,Home,71.92,1,5.7,67.82,1,PayPal,Mon,0
7499,32,310,Books,13.74,4,24.1,41.71,0,COD,Wed,0
7500,18,18,Beauty,36.16,3,45.0,59.66,0,UPI,Fri,0
7501,49,554,Home,119.56,2,32.9,160.45,1,Debit Card,Sat,0
7502,18,107,Books,8.18,4,7.3,30.33,0,Credit Card,Mon,0
7503,31,293,Home,115.05,3,18.4,281.64,1,Debit Card,Wed,0
7504,37,245,Home,62.84,1,45.0,34.56,0,Credit Card,Sat,0
7505,41,376,Books,23.16,3,11.3,61.63,0,PayPal,Fri,0
7506,29,131,Clothing,45.21,3,3.9,130.34,0,Credit Card,Fri,0
7507,18,11,Sports,62.68,2,10.7,111.95,0,Credit Card,Fri,0
7508,28,113,Clothing,39.64,2,9.3,71.91,0,Credit Card,Tue,0
